ion,mz_4dp,feature_id,cluster_mz
pos,128.9857,pos_mz_128.9856_04373,128.9856
pos,128.9858,pos_mz_128.9856_04373,128.9856
pos,129.0209,pos_mz_129.0212_04379,129.0212
pos,129.021,pos_mz_129.0212_04379,129.0212
pos,129.0211,pos_mz_129.0212_04379,129.0212
pos,129.0212,pos_mz_129.0212_04379,129.0212
pos,129.0213,pos_mz_129.0212_04379,129.0212
pos,129.0214,pos_mz_129.0212_04379,129.0212
pos,129.0215,pos_mz_129.0212_04379,129.0212
pos,129.0541,pos_mz_129.0543_04387,129.05435
pos,129.0542,pos_mz_129.0543_04387,129.05435
pos,129.0543,pos_mz_129.0543_04387,129.05435
pos,129.0544,pos_mz_129.0543_04387,129.05435
pos,129.0545,pos_mz_129.0543_04387,129.05435
pos,129.0546,pos_mz_129.0543_04387,129.05435
pos,129.0906,pos_mz_129.0908_04396,129.09085
pos,129.0907,pos_mz_129.0908_04396,129.09085
pos,129.0908,pos_mz_129.0908_04396,129.09085
pos,129.0909,pos_mz_129.0908_04396,129.09085
pos,129.091,pos_mz_129.0908_04396,129.09085
pos,129.0911,pos_mz_129.0908_04396,129.09085
pos,129.1098,pos_mz_129.1101_04400,129.11005
pos,129.1099,pos_mz_129.1101_04400,129.11005
pos,129.11,pos_mz_129.1101_04400,129.11005
pos,129.1101,pos_mz_129.1101_04400,129.11005
pos,129.1102,pos_mz_129.1101_04400,129.11005
pos,129.1103,pos_mz_129.1101_04400,129.11005
pos,130.0858,pos_mz_130.0861_04433,130.08610000000002
pos,130.0859,pos_mz_130.0861_04433,130.08610000000002
pos,130.086,pos_mz_130.0861_04433,130.08610000000002
pos,130.0861,pos_mz_130.0861_04433,130.08610000000002
pos,130.0862,pos_mz_130.0861_04433,130.08610000000002
pos,130.0863,pos_mz_130.0861_04433,130.08610000000002
pos,130.0864,pos_mz_130.0861_04433,130.08610000000002
pos,130.9648,pos_mz_130.9651_04453,130.96505000000002
pos,130.9649,pos_mz_130.9651_04453,130.96505000000002
pos,130.965,pos_mz_130.9651_04453,130.96505000000002
pos,130.9651,pos_mz_130.9651_04453,130.96505000000002
pos,130.9652,pos_mz_130.9651_04453,130.96505000000002
pos,130.9653,pos_mz_130.9651_04453,130.96505000000002
pos,132.0474,pos_mz_132.0476_04508,132.04755
pos,132.0475,pos_mz_132.0476_04508,132.04755
pos,132.0476,pos_mz_132.0476_04508,132.04755
pos,132.0477,pos_mz_132.0476_04508,132.04755
pos,132.9805,pos_mz_132.9807_04543,132.98072
pos,132.9806,pos_mz_132.9807_04543,132.98072
pos,132.9807,pos_mz_132.9807_04543,132.98072
pos,132.9808,pos_mz_132.9807_04543,132.98072
pos,132.981,pos_mz_132.9807_04543,132.98072
pos,133.0071,pos_mz_133.0073_04547,133.0073
pos,133.0072,pos_mz_133.0073_04547,133.0073
pos,133.0073,pos_mz_133.0073_04547,133.0073
pos,133.0074,pos_mz_133.0073_04547,133.0073
pos,133.0075,pos_mz_133.0073_04547,133.0073
pos,133.0642,pos_mz_133.0645_04568,133.0645
pos,133.0643,pos_mz_133.0645_04568,133.0645
pos,133.0644,pos_mz_133.0645_04568,133.0645
pos,133.0645,pos_mz_133.0645_04568,133.0645
pos,133.0646,pos_mz_133.0645_04568,133.0645
pos,133.0647,pos_mz_133.0645_04568,133.0645
pos,133.0648,pos_mz_133.0645_04568,133.0645
pos,133.0791,pos_mz_133.0793_04572,133.07925
pos,133.0792,pos_mz_133.0793_04572,133.07925
pos,133.0793,pos_mz_133.0793_04572,133.07925
pos,133.0794,pos_mz_133.0793_04572,133.07925
pos,134.0024,pos_mz_134.0027_04605,134.00265000000002
pos,134.0025,pos_mz_134.0027_04605,134.00265000000002
pos,134.0026,pos_mz_134.0027_04605,134.00265000000002
pos,134.0027,pos_mz_134.0027_04605,134.00265000000002
pos,134.0028,pos_mz_134.0027_04605,134.00265000000002
pos,134.0029,pos_mz_134.0027_04605,134.00265000000002
pos,134.0825,pos_mz_134.0827_04626,134.08274
pos,134.0826,pos_mz_134.0827_04626,134.08274
pos,134.0827,pos_mz_134.0827_04626,134.08274
pos,134.0828,pos_mz_134.0827_04626,134.08274
pos,134.0831,pos_mz_134.0827_04626,134.08274
pos,134.9866,pos_mz_134.9867_04661,134.9867
pos,134.9867,pos_mz_134.9867_04661,134.9867
pos,134.9868,pos_mz_134.9867_04661,134.9867
pos,135.0132,pos_mz_135.0135_04671,135.01345
pos,135.0133,pos_mz_135.0135_04671,135.01345
pos,135.0134,pos_mz_135.0135_04671,135.01345
pos,135.0135,pos_mz_135.0135_04671,135.01345
pos,135.0136,pos_mz_135.0135_04671,135.01345
pos,135.0137,pos_mz_135.0135_04671,135.01345
pos,135.0228,pos_mz_135.0231_04675,135.02306666666667
pos,135.0229,pos_mz_135.0231_04675,135.02306666666667
pos,135.023,pos_mz_135.0231_04675,135.02306666666667
pos,135.0231,pos_mz_135.0231_04675,135.02306666666667
pos,135.0232,pos_mz_135.0231_04675,135.02306666666667
pos,135.0234,pos_mz_135.0231_04675,135.02306666666667
pos,135.0746,pos_mz_135.0748_04695,135.07485
pos,135.0747,pos_mz_135.0748_04695,135.07485
pos,135.0748,pos_mz_135.0748_04695,135.07485
pos,135.0749,pos_mz_135.0748_04695,135.07485
pos,135.075,pos_mz_135.0748_04695,135.07485
pos,135.0751,pos_mz_135.0748_04695,135.07485
pos,135.1012,pos_mz_135.1014_04703,135.10144
pos,135.1013,pos_mz_135.1014_04703,135.10144
pos,135.1014,pos_mz_135.1014_04703,135.10144
pos,135.1015,pos_mz_135.1014_04703,135.10144
pos,135.1018,pos_mz_135.1014_04703,135.10144
pos,136.0183,pos_mz_136.0185_04755,136.01845
pos,136.0184,pos_mz_136.0185_04755,136.01845
pos,136.0185,pos_mz_136.0185_04755,136.01845
pos,136.0186,pos_mz_136.0185_04755,136.01845
pos,136.0211,pos_mz_136.0213_04756,136.02129999999997
pos,136.0212,pos_mz_136.0213_04756,136.02129999999997
pos,136.0213,pos_mz_136.0213_04756,136.02129999999997
pos,136.0214,pos_mz_136.0213_04756,136.02129999999997
pos,136.0215,pos_mz_136.0213_04756,136.02129999999997
pos,136.0546,pos_mz_136.0547_04768,136.05474999999998
pos,136.0547,pos_mz_136.0547_04768,136.05474999999998
pos,136.0548,pos_mz_136.0547_04768,136.05474999999998
pos,136.0549,pos_mz_136.0547_04768,136.05474999999998
pos,136.9526,pos_mz_136.9529_04831,136.95290000000003
pos,136.9527,pos_mz_136.9529_04831,136.95290000000003
pos,136.9528,pos_mz_136.9529_04831,136.95290000000003
pos,136.9529,pos_mz_136.9529_04831,136.95290000000003
pos,136.953,pos_mz_136.9529_04831,136.95290000000003
pos,136.9531,pos_mz_136.9529_04831,136.95290000000003
pos,136.9532,pos_mz_136.9529_04831,136.95290000000003
pos,136.9893,pos_mz_136.9896_04848,136.98960000000002
pos,136.9894,pos_mz_136.9896_04848,136.98960000000002
pos,136.9895,pos_mz_136.9896_04848,136.98960000000002
pos,136.9896,pos_mz_136.9896_04848,136.98960000000002
pos,136.9897,pos_mz_136.9896_04848,136.98960000000002
pos,136.9898,pos_mz_136.9896_04848,136.98960000000002
pos,136.9899,pos_mz_136.9896_04848,136.98960000000002
pos,137.0023,pos_mz_137.0024_04854,137.0024
pos,137.0024,pos_mz_137.0024_04854,137.0024
pos,137.0025,pos_mz_137.0024_04854,137.0024
pos,137.0243,pos_mz_137.0246_04868,137.02455
pos,137.0244,pos_mz_137.0246_04868,137.02455
pos,137.0245,pos_mz_137.0246_04868,137.02455
pos,137.0246,pos_mz_137.0246_04868,137.02455
pos,137.0247,pos_mz_137.0246_04868,137.02455
pos,137.0248,pos_mz_137.0246_04868,137.02455
pos,137.0386,pos_mz_137.0388_04873,137.03875000000002
pos,137.0387,pos_mz_137.0388_04873,137.03875000000002
pos,137.0388,pos_mz_137.0388_04873,137.03875000000002
pos,137.0389,pos_mz_137.0388_04873,137.03875000000002
pos,137.0591,pos_mz_137.0593_04890,137.05929999999998
pos,137.0592,pos_mz_137.0593_04890,137.05929999999998
pos,137.0593,pos_mz_137.0593_04890,137.05929999999998
pos,137.0594,pos_mz_137.0593_04890,137.05929999999998
pos,137.0595,pos_mz_137.0593_04890,137.05929999999998
pos,137.1321,pos_mz_137.1322_04918,137.13225
pos,137.1322,pos_mz_137.1322_04918,137.13225
pos,137.1323,pos_mz_137.1322_04918,137.13225
pos,137.1324,pos_mz_137.1322_04918,137.13225
pos,137.9969,pos_mz_137.9972_04946,137.9972
pos,137.997,pos_mz_137.9972_04946,137.9972
pos,137.9971,pos_mz_137.9972_04946,137.9972
pos,137.9972,pos_mz_137.9972_04946,137.9972
pos,137.9973,pos_mz_137.9972_04946,137.9972
pos,137.9974,pos_mz_137.9972_04946,137.9972
pos,137.9975,pos_mz_137.9972_04946,137.9972
pos,138.0052,pos_mz_138.0055_04949,138.00553333333332
pos,138.0054,pos_mz_138.0055_04949,138.00553333333332
pos,138.0055,pos_mz_138.0055_04949,138.00553333333332
pos,138.0056,pos_mz_138.0055_04949,138.00553333333332
pos,138.0057,pos_mz_138.0055_04949,138.00553333333332
pos,138.0058,pos_mz_138.0055_04949,138.00553333333332
pos,138.042,pos_mz_138.0421_04964,138.04215
pos,138.0421,pos_mz_138.0421_04964,138.04215
pos,138.0422,pos_mz_138.0421_04964,138.04215
pos,138.0423,pos_mz_138.0421_04964,138.04215
pos,138.1354,pos_mz_138.1356_04990,138.1356
pos,138.1355,pos_mz_138.1356_04990,138.1356
pos,138.1356,pos_mz_138.1356_04990,138.1356
pos,138.1357,pos_mz_138.1356_04990,138.1356
pos,138.1358,pos_mz_138.1356_04990,138.1356
pos,138.9809,pos_mz_138.9811_05027,138.9811
pos,138.981,pos_mz_138.9811_05027,138.9811
pos,138.9811,pos_mz_138.9811_05027,138.9811
pos,138.9812,pos_mz_138.9811_05027,138.9811
pos,138.9813,pos_mz_138.9811_05027,138.9811
pos,138.9978,pos_mz_138.9980_05034,138.99795
pos,138.9979,pos_mz_138.9980_05034,138.99795
pos,138.998,pos_mz_138.9980_05034,138.99795
pos,138.9981,pos_mz_138.9980_05034,138.99795
pos,139.0341,pos_mz_139.0344_05047,139.03435000000002
pos,139.0342,pos_mz_139.0344_05047,139.03435000000002
pos,139.0343,pos_mz_139.0344_05047,139.03435000000002
pos,139.0344,pos_mz_139.0344_05047,139.03435000000002
pos,139.0345,pos_mz_139.0344_05047,139.03435000000002
pos,139.0346,pos_mz_139.0344_05047,139.03435000000002
pos,139.0425,pos_mz_139.0428_05053,139.0428
pos,139.0426,pos_mz_139.0428_05053,139.0428
pos,139.0427,pos_mz_139.0428_05053,139.0428
pos,139.0428,pos_mz_139.0428_05053,139.0428
pos,139.0429,pos_mz_139.0428_05053,139.0428
pos,139.043,pos_mz_139.0428_05053,139.0428
pos,139.0431,pos_mz_139.0428_05053,139.0428
pos,139.1113,pos_mz_139.1115_05083,139.1115
pos,139.1114,pos_mz_139.1115_05083,139.1115
pos,139.1115,pos_mz_139.1115_05083,139.1115
pos,139.1116,pos_mz_139.1115_05083,139.1115
pos,139.1117,pos_mz_139.1115_05083,139.1115
pos,139.9952,pos_mz_139.9955_05106,139.99550000000002
pos,139.9953,pos_mz_139.9955_05106,139.99550000000002
pos,139.9954,pos_mz_139.9955_05106,139.99550000000002
pos,139.9955,pos_mz_139.9955_05106,139.99550000000002
pos,139.9956,pos_mz_139.9955_05106,139.99550000000002
pos,139.9957,pos_mz_139.9955_05106,139.99550000000002
pos,139.9958,pos_mz_139.9955_05106,139.99550000000002
pos,141.0142,pos_mz_141.0145_05164,141.01451428571428
pos,141.0143,pos_mz_141.0145_05164,141.01451428571428
pos,141.0144,pos_mz_141.0145_05164,141.01451428571428
pos,141.0145,pos_mz_141.0145_05164,141.01451428571428
pos,141.0146,pos_mz_141.0145_05164,141.01451428571428
pos,141.0147,pos_mz_141.0145_05164,141.01451428571428
pos,141.0149,pos_mz_141.0145_05164,141.01451428571428
pos,141.054,pos_mz_141.0543_05180,141.0543
pos,141.0541,pos_mz_141.0543_05180,141.0543
pos,141.0542,pos_mz_141.0543_05180,141.0543
pos,141.0543,pos_mz_141.0543_05180,141.0543
pos,141.0544,pos_mz_141.0543_05180,141.0543
pos,141.0545,pos_mz_141.0543_05180,141.0543
pos,141.0546,pos_mz_141.0543_05180,141.0543
pos,141.0904,pos_mz_141.0907_05189,141.09068
pos,141.0906,pos_mz_141.0907_05189,141.09068
pos,141.0907,pos_mz_141.0907_05189,141.09068
pos,141.0908,pos_mz_141.0907_05189,141.09068
pos,141.0909,pos_mz_141.0907_05189,141.09068
pos,141.1269,pos_mz_141.1272_05192,141.1272
pos,141.127,pos_mz_141.1272_05192,141.1272
pos,141.1271,pos_mz_141.1272_05192,141.1272
pos,141.1272,pos_mz_141.1272_05192,141.1272
pos,141.1273,pos_mz_141.1272_05192,141.1272
pos,141.1274,pos_mz_141.1272_05192,141.1272
pos,141.1275,pos_mz_141.1272_05192,141.1272
pos,142.0858,pos_mz_142.0862_05218,142.08615
pos,142.0859,pos_mz_142.0862_05218,142.08615
pos,142.086,pos_mz_142.0862_05218,142.08615
pos,142.0861,pos_mz_142.0862_05218,142.08615
pos,142.0862,pos_mz_142.0862_05218,142.08615
pos,142.0863,pos_mz_142.0862_05218,142.08615
pos,142.0864,pos_mz_142.0862_05218,142.08615
pos,142.0865,pos_mz_142.0862_05218,142.08615
pos,142.0938,pos_mz_142.0940_05219,142.09404999999998
pos,142.0939,pos_mz_142.0940_05219,142.09404999999998
pos,142.094,pos_mz_142.0940_05219,142.09404999999998
pos,142.0941,pos_mz_142.0940_05219,142.09404999999998
pos,142.0942,pos_mz_142.0940_05219,142.09404999999998
pos,142.0943,pos_mz_142.0940_05219,142.09404999999998
pos,142.122,pos_mz_142.1224_05222,142.12235
pos,142.1221,pos_mz_142.1224_05222,142.12235
pos,142.1222,pos_mz_142.1224_05222,142.12235
pos,142.1223,pos_mz_142.1224_05222,142.12235
pos,142.1224,pos_mz_142.1224_05222,142.12235
pos,142.1225,pos_mz_142.1224_05222,142.12235
pos,142.1226,pos_mz_142.1224_05222,142.12235
pos,142.1227,pos_mz_142.1224_05222,142.12235
pos,142.9316,pos_mz_142.9318_05233,142.9318
pos,142.9317,pos_mz_142.9318_05233,142.9318
pos,142.9318,pos_mz_142.9318_05233,142.9318
pos,142.9319,pos_mz_142.9318_05233,142.9318
pos,142.932,pos_mz_142.9318_05233,142.9318
pos,142.9632,pos_mz_142.9635_05238,142.96355
pos,142.9633,pos_mz_142.9635_05238,142.96355
pos,142.9634,pos_mz_142.9635_05238,142.96355
pos,142.9635,pos_mz_142.9635_05238,142.96355
pos,142.9636,pos_mz_142.9635_05238,142.96355
pos,142.9637,pos_mz_142.9635_05238,142.96355
pos,142.9638,pos_mz_142.9635_05238,142.96355
pos,142.9639,pos_mz_142.9635_05238,142.96355
pos,143.0012,pos_mz_143.0014_05246,143.00135
pos,143.0013,pos_mz_143.0014_05246,143.00135
pos,143.0014,pos_mz_143.0014_05246,143.00135
pos,143.0015,pos_mz_143.0014_05246,143.00135
pos,143.0697,pos_mz_143.0700_05267,143.07
pos,143.0698,pos_mz_143.0700_05267,143.07
pos,143.0699,pos_mz_143.0700_05267,143.07
pos,143.07,pos_mz_143.0700_05267,143.07
pos,143.0701,pos_mz_143.0700_05267,143.07
pos,143.0702,pos_mz_143.0700_05267,143.07
pos,143.0703,pos_mz_143.0700_05267,143.07
pos,143.106,pos_mz_143.1063_05273,143.1063333333333
pos,143.1062,pos_mz_143.1063_05273,143.1063333333333
pos,143.1063,pos_mz_143.1063_05273,143.1063333333333
pos,143.1064,pos_mz_143.1063_05273,143.1063333333333
pos,143.1065,pos_mz_143.1063_05273,143.1063333333333
pos,143.1066,pos_mz_143.1063_05273,143.1063333333333
pos,143.9472,pos_mz_143.9475_05285,143.94750000000002
pos,143.9473,pos_mz_143.9475_05285,143.94750000000002
pos,143.9474,pos_mz_143.9475_05285,143.94750000000002
pos,143.9475,pos_mz_143.9475_05285,143.94750000000002
pos,143.9476,pos_mz_143.9475_05285,143.94750000000002
pos,143.9477,pos_mz_143.9475_05285,143.94750000000002
pos,143.9478,pos_mz_143.9475_05285,143.94750000000002
pos,143.9628,pos_mz_143.9630_05288,143.96304999999998
pos,143.9629,pos_mz_143.9630_05288,143.96304999999998
pos,143.963,pos_mz_143.9630_05288,143.96304999999998
pos,143.9631,pos_mz_143.9630_05288,143.96304999999998
pos,143.9632,pos_mz_143.9630_05288,143.96304999999998
pos,143.9633,pos_mz_143.9630_05288,143.96304999999998
pos,144.0043,pos_mz_144.0046_05295,144.0046
pos,144.0044,pos_mz_144.0046_05295,144.0046
pos,144.0045,pos_mz_144.0046_05295,144.0046
pos,144.0046,pos_mz_144.0046_05295,144.0046
pos,144.0047,pos_mz_144.0046_05295,144.0046
pos,144.0048,pos_mz_144.0046_05295,144.0046
pos,144.0049,pos_mz_144.0046_05295,144.0046
pos,144.1377,pos_mz_144.1379_05312,144.13795
pos,144.1378,pos_mz_144.1379_05312,144.13795
pos,144.1379,pos_mz_144.1379_05312,144.13795
pos,144.138,pos_mz_144.1379_05312,144.13795
pos,144.1381,pos_mz_144.1379_05312,144.13795
pos,144.1382,pos_mz_144.1379_05312,144.13795
pos,145.0338,pos_mz_145.0342_05334,145.0341857142857
pos,145.034,pos_mz_145.0342_05334,145.0341857142857
pos,145.0341,pos_mz_145.0342_05334,145.0341857142857
pos,145.0342,pos_mz_145.0342_05334,145.0341857142857
pos,145.0343,pos_mz_145.0342_05334,145.0341857142857
pos,145.0344,pos_mz_145.0342_05334,145.0341857142857
pos,145.0345,pos_mz_145.0342_05334,145.0341857142857
pos,145.0854,pos_mz_145.0857_05342,145.08575
pos,145.0855,pos_mz_145.0857_05342,145.08575
pos,145.0856,pos_mz_145.0857_05342,145.08575
pos,145.0857,pos_mz_145.0857_05342,145.08575
pos,145.0858,pos_mz_145.0857_05342,145.08575
pos,145.0859,pos_mz_145.0857_05342,145.08575
pos,145.086,pos_mz_145.0857_05342,145.08575
pos,145.0861,pos_mz_145.0857_05342,145.08575
pos,146.9862,pos_mz_146.9865_05400,146.98653333333334
pos,146.9864,pos_mz_146.9865_05400,146.98653333333334
pos,146.9865,pos_mz_146.9865_05400,146.98653333333334
pos,146.9866,pos_mz_146.9865_05400,146.98653333333334
pos,146.9867,pos_mz_146.9865_05400,146.98653333333334
pos,146.9868,pos_mz_146.9865_05400,146.98653333333334
pos,147.0227,pos_mz_147.0229_05408,147.02294999999998
pos,147.0228,pos_mz_147.0229_05408,147.02294999999998
pos,147.0229,pos_mz_147.0229_05408,147.02294999999998
pos,147.023,pos_mz_147.0229_05408,147.02294999999998
pos,147.0231,pos_mz_147.0229_05408,147.02294999999998
pos,147.0232,pos_mz_147.0229_05408,147.02294999999998
pos,148.0542,pos_mz_148.0544_05456,148.0544
pos,148.0543,pos_mz_148.0544_05456,148.0544
pos,148.0544,pos_mz_148.0544_05456,148.0544
pos,148.0545,pos_mz_148.0544_05456,148.0544
pos,148.0546,pos_mz_148.0544_05456,148.0544
pos,148.9423,pos_mz_148.9426_05471,148.9426
pos,148.9424,pos_mz_148.9426_05471,148.9426
pos,148.9425,pos_mz_148.9426_05471,148.9426
pos,148.9426,pos_mz_148.9426_05471,148.9426
pos,148.9427,pos_mz_148.9426_05471,148.9426
pos,148.9428,pos_mz_148.9426_05471,148.9426
pos,148.9429,pos_mz_148.9426_05471,148.9426
pos,148.9752,pos_mz_148.9755_05477,148.97555
pos,148.9753,pos_mz_148.9755_05477,148.97555
pos,148.9754,pos_mz_148.9755_05477,148.97555
pos,148.9755,pos_mz_148.9755_05477,148.97555
pos,148.9756,pos_mz_148.9755_05477,148.97555
pos,148.9757,pos_mz_148.9755_05477,148.97555
pos,148.9758,pos_mz_148.9755_05477,148.97555
pos,148.9759,pos_mz_148.9755_05477,148.97555
pos,149.0131,pos_mz_149.0134_05485,149.0134
pos,149.0132,pos_mz_149.0134_05485,149.0134
pos,149.0133,pos_mz_149.0134_05485,149.0134
pos,149.0134,pos_mz_149.0134_05485,149.0134
pos,149.0135,pos_mz_149.0134_05485,149.0134
pos,149.0136,pos_mz_149.0134_05485,149.0134
pos,149.0137,pos_mz_149.0134_05485,149.0134
pos,149.0182,pos_mz_149.0185_05488,149.0185
pos,149.0183,pos_mz_149.0185_05488,149.0185
pos,149.0184,pos_mz_149.0185_05488,149.0185
pos,149.0185,pos_mz_149.0185_05488,149.0185
pos,149.0186,pos_mz_149.0185_05488,149.0185
pos,149.0187,pos_mz_149.0185_05488,149.0185
pos,149.0188,pos_mz_149.0185_05488,149.0185
pos,149.0226,pos_mz_149.0230_05492,149.02297142857142
pos,149.0227,pos_mz_149.0230_05492,149.02297142857142
pos,149.0229,pos_mz_149.0230_05492,149.02297142857142
pos,149.023,pos_mz_149.0230_05492,149.02297142857142
pos,149.0231,pos_mz_149.0230_05492,149.02297142857142
pos,149.0232,pos_mz_149.0230_05492,149.02297142857142
pos,149.0233,pos_mz_149.0230_05492,149.02297142857142
pos,149.0382,pos_mz_149.0385_05497,149.03853333333333
pos,149.0384,pos_mz_149.0385_05497,149.03853333333333
pos,149.0385,pos_mz_149.0385_05497,149.03853333333333
pos,149.0386,pos_mz_149.0385_05497,149.03853333333333
pos,149.0387,pos_mz_149.0385_05497,149.03853333333333
pos,149.0388,pos_mz_149.0385_05497,149.03853333333333
pos,149.1167,pos_mz_149.1170_05519,149.11695
pos,149.1168,pos_mz_149.1170_05519,149.11695
pos,149.1169,pos_mz_149.1170_05519,149.11695
pos,149.117,pos_mz_149.1170_05519,149.11695
pos,149.1171,pos_mz_149.1170_05519,149.11695
pos,149.1172,pos_mz_149.1170_05519,149.11695
pos,149.1317,pos_mz_149.1320_05521,149.132
pos,149.1318,pos_mz_149.1320_05521,149.132
pos,149.1319,pos_mz_149.1320_05521,149.132
pos,149.132,pos_mz_149.1320_05521,149.132
pos,149.1321,pos_mz_149.1320_05521,149.132
pos,149.1322,pos_mz_149.1320_05521,149.132
pos,149.1323,pos_mz_149.1320_05521,149.132
pos,150.0882,pos_mz_150.0885_05552,150.0885
pos,150.0883,pos_mz_150.0885_05552,150.0885
pos,150.0884,pos_mz_150.0885_05552,150.0885
pos,150.0885,pos_mz_150.0885_05552,150.0885
pos,150.0886,pos_mz_150.0885_05552,150.0885
pos,150.0887,pos_mz_150.0885_05552,150.0885
pos,150.0888,pos_mz_150.0885_05552,150.0885
pos,150.9906,pos_mz_150.9909_05575,150.99093333333334
pos,150.9908,pos_mz_150.9909_05575,150.99093333333334
pos,150.9909,pos_mz_150.9909_05575,150.99093333333334
pos,150.991,pos_mz_150.9909_05575,150.99093333333334
pos,150.9911,pos_mz_150.9909_05575,150.99093333333334
pos,150.9912,pos_mz_150.9909_05575,150.99093333333334
pos,151.0174,pos_mz_151.0178_05581,151.0177857142857
pos,151.0176,pos_mz_151.0178_05581,151.0177857142857
pos,151.0177,pos_mz_151.0178_05581,151.0177857142857
pos,151.0178,pos_mz_151.0178_05581,151.0177857142857
pos,151.0179,pos_mz_151.0178_05581,151.0177857142857
pos,151.018,pos_mz_151.0178_05581,151.0177857142857
pos,151.0181,pos_mz_151.0178_05581,151.0177857142857
pos,151.0747,pos_mz_151.0751_05604,151.07505
pos,151.0748,pos_mz_151.0751_05604,151.07505
pos,151.0749,pos_mz_151.0751_05604,151.07505
pos,151.075,pos_mz_151.0751_05604,151.07505
pos,151.0751,pos_mz_151.0751_05604,151.07505
pos,151.0752,pos_mz_151.0751_05604,151.07505
pos,151.0753,pos_mz_151.0751_05604,151.07505
pos,151.0754,pos_mz_151.0751_05604,151.07505
pos,151.1112,pos_mz_151.1115_05614,151.11145000000002
pos,151.1113,pos_mz_151.1115_05614,151.11145000000002
pos,151.1114,pos_mz_151.1115_05614,151.11145000000002
pos,151.1115,pos_mz_151.1115_05614,151.11145000000002
pos,151.1116,pos_mz_151.1115_05614,151.11145000000002
pos,151.1117,pos_mz_151.1115_05614,151.11145000000002
pos,151.1475,pos_mz_151.1479_05619,151.14785
pos,151.1476,pos_mz_151.1479_05619,151.14785
pos,151.1477,pos_mz_151.1479_05619,151.14785
pos,151.1478,pos_mz_151.1479_05619,151.14785
pos,151.1479,pos_mz_151.1479_05619,151.14785
pos,151.148,pos_mz_151.1479_05619,151.14785
pos,151.1481,pos_mz_151.1479_05619,151.14785
pos,151.1482,pos_mz_151.1479_05619,151.14785
pos,152.1274,pos_mz_152.1277_05658,152.12775
pos,152.1275,pos_mz_152.1277_05658,152.12775
pos,152.1276,pos_mz_152.1277_05658,152.12775
pos,152.1277,pos_mz_152.1277_05658,152.12775
pos,152.1278,pos_mz_152.1277_05658,152.12775
pos,152.1279,pos_mz_152.1277_05658,152.12775
pos,152.128,pos_mz_152.1277_05658,152.12775
pos,152.1281,pos_mz_152.1277_05658,152.12775
pos,152.9971,pos_mz_152.9972_05677,152.99724999999998
pos,152.9972,pos_mz_152.9972_05677,152.99724999999998
pos,152.9973,pos_mz_152.9972_05677,152.99724999999998
pos,152.9974,pos_mz_152.9972_05677,152.99724999999998
pos,153.0904,pos_mz_153.0907_05705,153.09065
pos,153.0905,pos_mz_153.0907_05705,153.09065
pos,153.0906,pos_mz_153.0907_05705,153.09065
pos,153.0907,pos_mz_153.0907_05705,153.09065
pos,153.0908,pos_mz_153.0907_05705,153.09065
pos,153.0909,pos_mz_153.0907_05705,153.09065
pos,153.1268,pos_mz_153.1270_05711,153.12705
pos,153.1269,pos_mz_153.1270_05711,153.12705
pos,153.127,pos_mz_153.1270_05711,153.12705
pos,153.1271,pos_mz_153.1270_05711,153.12705
pos,153.1272,pos_mz_153.1270_05711,153.12705
pos,153.1273,pos_mz_153.1270_05711,153.12705
pos,155.0308,pos_mz_155.0312_05768,155.03118571428573
pos,155.031,pos_mz_155.0312_05768,155.03118571428573
pos,155.0311,pos_mz_155.0312_05768,155.03118571428573
pos,155.0312,pos_mz_155.0312_05768,155.03118571428573
pos,155.0313,pos_mz_155.0312_05768,155.03118571428573
pos,155.0314,pos_mz_155.0312_05768,155.03118571428573
pos,155.0315,pos_mz_155.0312_05768,155.03118571428573
pos,155.0697,pos_mz_155.0700_05777,155.07
pos,155.0698,pos_mz_155.0700_05777,155.07
pos,155.0699,pos_mz_155.0700_05777,155.07
pos,155.07,pos_mz_155.0700_05777,155.07
pos,155.0701,pos_mz_155.0700_05777,155.07
pos,155.0702,pos_mz_155.0700_05777,155.07
pos,155.0703,pos_mz_155.0700_05777,155.07
pos,155.106,pos_mz_155.1063_05784,155.10629999999998
pos,155.1061,pos_mz_155.1063_05784,155.10629999999998
pos,155.1062,pos_mz_155.1063_05784,155.10629999999998
pos,155.1063,pos_mz_155.1063_05784,155.10629999999998
pos,155.1064,pos_mz_155.1063_05784,155.10629999999998
pos,155.1065,pos_mz_155.1063_05784,155.10629999999998
pos,155.1066,pos_mz_155.1063_05784,155.10629999999998
pos,155.9897,pos_mz_155.9901_05806,155.99006
pos,155.99,pos_mz_155.9901_05806,155.99006
pos,155.9901,pos_mz_155.9901_05806,155.99006
pos,155.9902,pos_mz_155.9901_05806,155.99006
pos,155.9903,pos_mz_155.9901_05806,155.99006
pos,156.9739,pos_mz_156.9741_05865,156.9741
pos,156.974,pos_mz_156.9741_05865,156.9741
pos,156.9741,pos_mz_156.9741_05865,156.9741
pos,156.9742,pos_mz_156.9741_05865,156.9741
pos,156.9743,pos_mz_156.9741_05865,156.9741
pos,157.0166,pos_mz_157.0170_05878,157.01695
pos,157.0167,pos_mz_157.0170_05878,157.01695
pos,157.0168,pos_mz_157.0170_05878,157.01695
pos,157.0169,pos_mz_157.0170_05878,157.01695
pos,157.017,pos_mz_157.0170_05878,157.01695
