60.12,1.73,0.05,0.0,0
60.243,1.72,0.0,0.0,0
60.377,1.66,0.0,0.0,0
60.918,1.64,0.0,0.0,0
61.035,1.62,0,0.0,0
61.205,1.61,0.05,0.0,0
61.36,1.6,0.05,0.0,0
61.508,1.59,0.0,0.0,0
61.667,1.57,0.0,0.0,0
61.825,1.56,0,0.0,0
61.952,1.55,0.05,0.0,0
62.097,1.54,0.05,0.0,0
62.272,1.53,0.0,0.0,0
62.393,1.51,0.0,0.0,0
62.536,1.5,0.05,0.0,0
62.717,1.5,0.05,0.0,0
62.873,1.5,0.0,0.0,0
63.024,1.49,0.05,0.0,0
63.159,1.47,0.05,0.0,0
63.283,1.47,0.0,0.0,0
63.405,1.45,0.05,0.0,0
63.585,1.43,0.05,0.0,0
63.726,1.43,0.0,0.0,0
63.861,1.43,0.1,0.0,0
63.986,1.42,0,0.0,0
64.101,1.41,0,0.0,0
64.267,1.4,0.0,0.0,0
64.426,1.4,0.05,0.0,0
64.577,1.39,0.1,0.0,0
64.731,1.38,0,0.0,0
64.853,1.37,0,0.0,0
65.04,1.36,0,0.0,0
65.172,1.33,0,0.0,0
65.329,1.26,0.15,0.0,0
65.478,1.2,0.05,0.0,0
65.649,1.16,0.24,1.507,0.0
65.842,1.19,3.42,4.857,0.01
66.04,1.26,8.11,7.318,0.03
66.166,1.34,8.9,7.652,0.05
66.328,1.42,9.34,7.831,0.07
66.461,1.62,9.29,7.811,0.09
66.625,1.85,9.29,7.811,0.11
66.78,2.0,9.38,7.847,0.13
66.901,2.05,9.53,7.907,0.14
67.075,2.07,10.02,8.1,0.17
67.23,2.11,9.97,8.081,0.19
67.363,2.24,9.92,8.061,0.21
67.498,2.43,9.48,7.887,0.22
67.665,2.66,9.82,8.022,0.25
67.833,2.92,9.58,7.927,0.27
67.988,3.18,9.43,7.867,0.29
68.127,3.45,9.38,7.847,0.31
68.36,3.9,9.34,7.831,0.34
68.519,4.16,9.29,7.811,0.36
68.679,4.37,9.38,7.847,0.38
68.801,4.6,9.43,7.867,0.39
68.97,4.8,9.24,7.791,0.42
69.102,4.99,9.53,7.907,0.43
69.267,5.17,9.68,7.967,0.46
